RESULTADO;WELLBOAT;dia;mes;año
NEGATIVO;RONIA PACIFIC;28;3;2018
NEGATIVO;RIO DULCE 3;28;3;2018
NEGATIVO;RONIA AUSTRAL;28;3;2018
NEGATIVO;PANIAHUE;28;3;2018
NEGATIVO;QUEILEN;29;3;2018
NEGATIVO;VALI;29;3;2018
NEGATIVO;LOKI;29;3;2018
NEGATIVO;SEIGRUNN;29;3;2018
NEGATIVO;PANIAHUE;30;3;2018
NEGATIVO;ORCA CHONO;30;3;2018
NEGATIVO;SEINES;30;3;2018
NEGATIVO;PATAGON 7;30;3;2018
NEGATIVO;SEISTROM;30;3;2018
NEGATIVO;LOKI;30;3;2018
NEGATIVO;PANIAHUE;31;3;2018
NEGATIVO;RONIA PACIFIC;31;3;2018
NEGATIVO;SEIGRUNN;31;3;2018
NEGATIVO;ORCA CHONO;31;3;2018
NEGATIVO;SEINES;31;3;2018
NEGATIVO;RIO DULCE 3;31;3;2018
NEGATIVO;TYR;31;3;2018
NEGATIVO;SEIKAPP;1;4;2018
NEGATIVO;LOKI;1;4;2018
NEGATIVO;SEISTROM;1;4;2018
NEGATIVO;ORCA CHONO;1;4;2018
NEGATIVO;QUEILEN;1;4;2018
NEGATIVO;VALI;1;4;2018
NEGATIVO;SEIFYR;2;4;2018
NEGATIVO;RIO DULCE 3;2;4;2018
NEGATIVO;SEIKAPP;2;4;2018
NEGATIVO;SEISTROM;3;4;2018
NEGATIVO;PATAGON 7;3;4;2018
NEGATIVO;QUEILEN;3;4;2018
NEGATIVO;VALI;3;4;2018
NEGATIVO;LOKI;3;4;2018
NEGATIVO;SEINES;3;4;2018
NEGATIVO;PATAGON 7;4;4;2018
NEGATIVO;SEIGRUNN;4;4;2018
NEGATIVO;RIO DULCE 3;4;4;2018
NEGATIVO;SEIFYR;4;4;2018
NEGATIVO;RONIA ATLANTIC;4;4;2018
NEGATIVO;QUEILEN;4;4;2018
NEGATIVO;RONIA PACIFIC;4;4;2018
NEGATIVO;SEIKAPP;5;4;2018
NEGATIVO;VALI;5;4;2018
NEGATIVO;LOKI;6;4;2018
NEGATIVO;PATAGON 7;6;4;2018
NEGATIVO;SEIFYR;6;4;2018
NEGATIVO;QUEILEN;6;4;2018
NEGATIVO;VALI;6;4;2018
NEGATIVO;SEINES;7;4;2018
NEGATIVO;SEISTROM;7;4;2018
NEGATIVO;SEIGRUNN;7;4;2018
NEGATIVO;RONIA PACIFIC;7;4;2018
NEGATIVO;RONIA AUSTRAL;7;4;2018
NEGATIVO;DON MAURO;7;4;2018
NEGATIVO;RIO DULCE 3;7;4;2018
NEGATIVO;LOKI;7;4;2018
NEGATIVO;SEIFYR;8;4;2018
NEGATIVO;SEIGRUNN;8;4;2018
NEGATIVO;PATAGON 7;8;4;2018
NEGATIVO;RONIA ATLANTIC;8;4;2018
NEGATIVO;QUEILEN;8;4;2018
NEGATIVO;VALI;9;4;2018
NEGATIVO;DO?‘A CLAUDINA;9;4;2018
NEGATIVO;PANIAHUE;9;4;2018
NEGATIVO;PATAGON 7;9;4;2018
NEGATIVO;LOKI;9;4;2018
NEGATIVO;SEIGRUNN;10;4;2018
NEGATIVO;HEIMDALL;10;4;2018
NEGATIVO;VALI;10;4;2018
NEGATIVO;RONIA PACIFIC;10;4;2018
NEGATIVO;SEIKAPP;10;4;2018
NEGATIVO;PANIAHUE;10;4;2018
NEGATIVO;QUEILEN;10;4;2018
NEGATIVO;RIO DULCE 3;10;4;2018
NEGATIVO;SEIFYR;10;4;2018
NEGATIVO;DO?‘A CLAUDINA;10;4;2018
NEGATIVO;LOKI;10;4;2018
NEGATIVO;PATAGON 7;11;4;2018
NEGATIVO;SEIGRUNN;11;4;2018
NEGATIVO;RONIA ATLANTIC;11;4;2018
NEGATIVO;RIO DULCE 2;11;4;2018
NEGATIVO;PATAGON 6;11;4;2018
NEGATIVO;PANIAHUE;12;4;2018
NEGATIVO;VALI;12;4;2018
NEGATIVO;GRIP SUPERIOR;12;4;2018
NEGATIVO;LOKI;12;4;2018
NEGATIVO;PATAGON 7;12;4;2018
NEGATIVO;SEIKAPP;12;4;2018
NEGATIVO;RONIA PACIFIC;12;4;2018
NEGATIVO;RIO DULCE 3;12;4;2018
NEGATIVO;DO?‘A CLAUDINA;13;4;2018
NEGATIVO;RIO DULCE 2;13;4;2018
NEGATIVO;SEIFYR;13;4;2018
NEGATIVO;VALI;13;4;2018
NEGATIVO;LOKI;13;4;2018
NEGATIVO;PATAGON 7;13;4;2018
NEGATIVO;QUEILEN;13;4;2018
NEGATIVO;PANIAHUE;13;4;2018
NEGATIVO;SEIGRUNN;13;4;2018
NEGATIVO;SEINES;13;4;2018
NEGATIVO;HEIMDALL;14;4;2018
NEGATIVO;PATAGON 7;14;4;2018
NEGATIVO;DO?‘A CLAUDINA;15;4;2018
NEGATIVO;QUEILEN;15;4;2018
NEGATIVO;SEIKAPP;15;4;2018
NEGATIVO;RONIA PACIFIC;15;4;2018
NEGATIVO;RIO DULCE 2;15;4;2018
NEGATIVO;SEISTROM;15;4;2018
NEGATIVO;DON MAURO;15;4;2018
NEGATIVO;LOKI;15;4;2018
NEGATIVO;VALI;16;4;2018
NEGATIVO;SEIFYR;16;4;2018
NEGATIVO;QUEILEN;16;4;2018
NEGATIVO;SEIGRUNN;16;4;2018
NEGATIVO;SEINES;16;4;2018
NEGATIVO;SEISTROM;16;4;2018
NEGATIVO;PATAGON 7;16;4;2018
NEGATIVO;DO?‘A CLAUDINA;17;4;2018
NEGATIVO;LOKI;17;4;2018
NEGATIVO;VALI;17;4;2018
NEGATIVO;RIO DULCE 3;17;4;2018
NEGATIVO;SEIKAPP;17;4;2018
NEGATIVO;RIO DULCE 2;17;4;2018
NEGATIVO;FRIGG;17;4;2018
NEGATIVO;RONIA PACIFIC;17;4;2018
NEGATIVO;DON MAURO;17;4;2018
NEGATIVO;QUEILEN;18;4;2018
NEGATIVO;PATAGON 7;18;4;2018
NEGATIVO;RIO DULCE 3;18;4;2018
NEGATIVO;SEIFYR;18;4;2018
NEGATIVO;DO?‘A CLAUDINA;19;4;2018
NEGATIVO;VALI;19;4;2018
NEGATIVO;RIO DULCE 2;19;4;2018
NEGATIVO;LOKI;20;4;2018
NEGATIVO;QUEILEN;20;4;2018
NEGATIVO;HEIMDALL;20;4;2018
NEGATIVO;RONIA PACIFIC;20;4;2018
NEGATIVO;SEIKAPP;20;4;2018
NEGATIVO;DON MAURO;20;4;2018
NEGATIVO;PATAGON 7;20;4;2018
NEGATIVO;VALI;21;4;2018
NEGATIVO;DO?‘A CLAUDINA;21;4;2018
NEGATIVO;LOKI;21;4;2018
NEGATIVO;QUEILEN;21;4;2018
NEGATIVO;RIO DULCE 3;21;4;2018
NEGATIVO;SEIFYR;22;4;2018
NEGATIVO;PATAGON 7;22;4;2018
NEGATIVO;RONIA AUSTRAL;22;4;2018
NEGATIVO;RONIA PACIFIC;22;4;2018
NEGATIVO;DON MAURO;22;4;2018
NEGATIVO;LOKI;22;4;2018
NEGATIVO;SEISTROM;22;4;2018
NEGATIVO;VALI;22;4;2018
NEGATIVO;QUEILEN;22;4;2018
NEGATIVO;HEIMDALL;23;4;2018
NEGATIVO;SEINES;23;4;2018
NEGATIVO;DO?‘A CLAUDINA;23;4;2018
NEGATIVO;PATAGON 7;23;4;2018
NEGATIVO;SEIKAPP;23;4;2018
NEGATIVO;RIO DULCE 3;23;4;2018
NEGATIVO;SEISTROM;23;4;2018
NEGATIVO;SEIGRUNN;23;4;2018
NEGATIVO;LOKI;24;4;2018
NEGATIVO;SEINES;24;4;2018
NEGATIVO;VALI;24;4;2018
NEGATIVO;DON MAURO;24;4;2018
NEGATIVO;PATAGON 7;24;4;2018
NEGATIVO;QUEILEN;24;4;2018
NEGATIVO;RONIA PACIFIC;24;4;2018
NEGATIVO;FRIGG;24;4;2018
NEGATIVO;SEIFYR;24;4;2018
NEGATIVO;RIO DULCE 3;25;4;2018
NEGATIVO;SEINES;25;4;2018
NEGATIVO;GRIP PACIFIC;25;4;2018
NEGATIVO;VALI;25;4;2018
NEGATIVO;LOKI;25;4;2018
NEGATIVO;SEIGRUNN;26;4;2018
NEGATIVO;RIO DULCE 3;26;4;2018
NEGATIVO;PATAGON 8;26;4;2018
NEGATIVO;SEIFYR;26;4;2018
NEGATIVO;SEISTROM;26;4;2018
NEGATIVO;SEINES;26;4;2018
NEGATIVO;QUEILEN;26;4;2018
NEGATIVO;LOKI;26;4;2018
NEGATIVO;RONIA PACIFIC;27;4;2018
NEGATIVO;HEIMDALL;27;4;2018
NEGATIVO;SEIKAPP;28;4;2018
NEGATIVO;QUEILEN;28;4;2018
NEGATIVO;SEIGRUNN;28;4;2018
NEGATIVO;LOKI;28;4;2018
NEGATIVO;VALI;28;4;2018
NEGATIVO;SEISTROM;28;4;2018
NEGATIVO;RONIA AUSTRAL;29;4;2018
NEGATIVO;PATAGON 8;29;4;2018
NEGATIVO;FAEROY;29;4;2018
NEGATIVO;SEIGRUNN;29;4;2018
NEGATIVO;RONIA PACIFIC;29;4;2018
NEGATIVO;QUEILEN;29;4;2018
NEGATIVO;LOKI;30;4;2018
NEGATIVO;SEINES;30;4;2018
NEGATIVO;SEIGRUNN;30;4;2018
NEGATIVO;DON MAURO;30;4;2018
NEGATIVO;SEISTROM;30;4;2018
NEGATIVO;SAGA;30;4;2018
NEGATIVO;SEIGRUNN;30;4;2018
NEGATIVO;SAGA;30;4;2018
NEGATIVO;SEIFYR;1;5;2018
NEGATIVO;RIO DULCE 3;1;5;2018
NEGATIVO;RIO DULCE 2;1;5;2018
NEGATIVO;LOKI;1;5;2018
NEGATIVO;QUEILEN;1;5;2018
NEGATIVO;SEIGRUNN;1;5;2018
NEGATIVO;VALI;1;5;2018
NEGATIVO;HEIMDALL;2;5;2018
NEGATIVO;PATAGON 8;2;5;2018
NEGATIVO;DON MAURO;2;5;2018
NEGATIVO;RONIA PACIFIC;2;5;2018
NEGATIVO;SEIKAPP;2;5;2018
NEGATIVO;LOKI;2;5;2018
NEGATIVO;QUEILEN;2;5;2018
NEGATIVO;SEIGRUNN;2;5;2018
NEGATIVO;PATAGON 8;3;5;2018
NEGATIVO;DON MAURO;3;5;2018
NEGATIVO;SEINES;3;5;2018
NEGATIVO;LOKI;3;5;2018
NEGATIVO;SEIGRUNN;3;5;2018
NEGATIVO;SEIFYR;3;5;2018
NEGATIVO;BUCALEMU;3;5;2018
NEGATIVO;RIO DULCE 3;4;5;2018
NEGATIVO;RONIA PACIFIC;4;5;2018
NEGATIVO;QUEILEN;4;5;2018
NEGATIVO;SEIKAPP;4;5;2018
NEGATIVO;VALI;5;5;2018
NEGATIVO;SEIFYR;5;5;2018
NEGATIVO;LOKI;5;5;2018
NEGATIVO;PATAGON 8;5;5;2018
NEGATIVO;HEIMDALL;5;5;2018
NEGATIVO;RONIA AUSTRAL;6;5;2018
NEGATIVO;TYR;6;5;2018
NEGATIVO;QUEILEN;6;5;2018
NEGATIVO;PATAGON 8;6;5;2018
NEGATIVO;RIO DULCE 3;6;5;2018
NEGATIVO;SEISTROM;6;5;2018
NEGATIVO;BUCALEMU;6;5;2018
NEGATIVO;LOKI;6;5;2018
NEGATIVO;SEIGRUNN;6;5;2018
NEGATIVO;RONIA PACIFIC;6;5;2018
NEGATIVO;SEIFYR;6;5;2018
NEGATIVO;SEISTROM;7;5;2018
NEGATIVO;QUEILEN;7;5;2018
NEGATIVO;RIO DULCE 3;7;5;2018
NEGATIVO;SEINES;7;5;2018
NEGATIVO;HEIMDALL;8;5;2018
NEGATIVO;BUCALEMU;8;5;2018
NEGATIVO;SEIKAPP;8;5;2018
NEGATIVO;LOKI;8;5;2018
NEGATIVO;PATAGON 8;8;5;2018
NEGATIVO;ORCA ONA;8;5;2018
NEGATIVO;DON MAURO;8;5;2018
NEGATIVO;GRIP PACIFIC;8;5;2018
NEGATIVO;SEINES;9;5;2018
NEGATIVO;LOKI;9;5;2018
NEGATIVO;SEIFYR;9;5;2018
NEGATIVO;QUEILEN;9;5;2018
NEGATIVO;TYR;9;5;2018
NEGATIVO;RONIA AUSTRAL;9;5;2018
NEGATIVO;HEIMDALL;9;5;2018
NEGATIVO;PATAGON 8;10;5;2018
NEGATIVO;BUCALEMU;10;5;2018
NEGATIVO;SEINES;10;5;2018
NEGATIVO;LOKI;10;5;2018
NEGATIVO;SEISTROM;10;5;2018
NEGATIVO;SEIKAPP;11;5;2018
NEGATIVO;QUEILEN;11;5;2018
NEGATIVO;HEIMDALL;11;5;2018
NEGATIVO;RIO DULCE 2;11;5;2018
NEGATIVO;DON MAURO;11;5;2018
NEGATIVO;SEIGRUNN;11;5;2018
NEGATIVO;PATAGON 7;12;5;2018
NEGATIVO;RONIA AUSTRAL;12;5;2018
NEGATIVO;SEIFYR;12;5;2018
NEGATIVO;VALI;12;5;2018
NEGATIVO;DON MAURO;12;5;2018
NEGATIVO;SEIKAPP;12;5;2018
NEGATIVO;LOKI;12;5;2018
NEGATIVO;GRIP PACIFIC;12;5;2018
NEGATIVO;TYR;12;5;2018
NEGATIVO;SEIGRUNN;12;5;2018
NEGATIVO;QUEILEN;13;5;2018
NEGATIVO;PATAGON 7;13;5;2018
NEGATIVO;RIO DULCE 2;13;5;2018
NEGATIVO;SEIFYR;13;5;2018
NEGATIVO;SEISTROM;13;5;2018
NEGATIVO;LOKI;13;5;2018
NEGATIVO;BUCALEMU;14;5;2018
NEGATIVO;SEIKAPP;14;5;2018
NEGATIVO;SEIGRUNN;14;5;2018
NEGATIVO;RONIA AUSTRAL;14;5;2018
NEGATIVO;RIO DULCE 3;14;5;2018
NEGATIVO;DON MAURO;14;5;2018
NEGATIVO;PATAGON 7;15;5;2018
NEGATIVO;QUEILEN;15;5;2018
NEGATIVO;HEIMDALL;15;5;2018
NEGATIVO;SEIGRUNN;15;5;2018
NEGATIVO;SEIKAPP;15;5;2018
NEGATIVO;RIO DULCE 2;15;5;2018
NEGATIVO;BUCALEMU;15;5;2018
NEGATIVO;LOKI;15;5;2018
NEGATIVO;SEIFYR;15;5;2018
NEGATIVO;RONIA PACIFIC;15;5;2018
NEGATIVO;ORCA CHONO;16;5;2018
NEGATIVO;RIO DULCE 3;16;5;2018
NEGATIVO;PATAGON 7;16;5;2018
NEGATIVO;SEIKAPP;16;5;2018
NEGATIVO;SEISTROM;16;5;2018
NEGATIVO;VALI;16;5;2018
NEGATIVO;BUCALEMU;16;5;2018
NEGATIVO;SEINES;16;5;2018
NEGATIVO;SEIGRUNN;16;5;2018
NEGATIVO;QUEILEN;17;5;2018
NEGATIVO;LOKI;17;5;2018
NEGATIVO;HEIMDALL;17;5;2018
NEGATIVO;SEISTROM;17;5;2018
NEGATIVO;RIO DULCE 2;17;5;2018
NEGATIVO;PATAGON 6;17;5;2018
NEGATIVO;SEIFYR;17;5;2018
NEGATIVO;RONIA AUSTRAL;17;5;2018
NEGATIVO;PATAGON 7;17;5;2018
NEGATIVO;TYR;17;5;2018
NEGATIVO;SEISTROM;18;5;2018
NEGATIVO;SEIGRUNN;18;5;2018
NEGATIVO;LOKI;18;5;2018
NEGATIVO;FAEROY;18;5;2018
NEGATIVO;SEINES;18;5;2018
NEGATIVO;QUEILEN;18;5;2018
NEGATIVO;PATAGON 7;19;5;2018
NEGATIVO;SEIGRUNN;19;5;2018
NEGATIVO;DON MAURO;19;5;2018
NEGATIVO;RIO DULCE 2;20;5;2018
NEGATIVO;RONIA PACIFIC;20;5;2018
NEGATIVO;PATAGON 7;20;5;2018
NEGATIVO;DON MAURO;20;5;2018
NEGATIVO;SEISTROM;20;5;2018
NEGATIVO;SEIGRUNN;21;5;2018
NEGATIVO;HEIMDALL;21;5;2018
NEGATIVO;SEIFYR;21;5;2018
NEGATIVO;QUEILEN;21;5;2018
NEGATIVO;PATAGON 6;21;5;2018
NEGATIVO;DON MAURO;21;5;2018
NEGATIVO;LOKI;21;5;2018
NEGATIVO;SEISTROM;21;5;2018
NEGATIVO;SEINES;21;5;2018
NEGATIVO;SEIKAPP;22;5;2018
NEGATIVO;BUCALEMU;22;5;2018
NEGATIVO;PATAGON 7;22;5;2018
NEGATIVO;RIO DULCE 2;22;5;2018
NEGATIVO;PATAGON 6;22;5;2018
NEGATIVO;RONIA AUSTRAL;22;5;2018
NEGATIVO;DON MAURO;22;5;2018
NEGATIVO;SEIGRUNN;22;5;2018
NEGATIVO;SEINES;22;5;2018
NEGATIVO;SEIFYR;22;5;2018
NEGATIVO;RONIA PACIFIC;22;5;2018
NEGATIVO;HEIMDALL;23;5;2018
NEGATIVO;QUEILEN;23;5;2018
NEGATIVO;LOKI;23;5;2018
NEGATIVO;PATAGON 7;23;5;2018
NEGATIVO;RIO DULCE 3;23;5;2018
NEGATIVO;SEIKAPP;23;5;2018
NEGATIVO;SEIGRUNN;24;5;2018
NEGATIVO;BUCALEMU;24;5;2018
NEGATIVO;RIO DULCE 2;24;5;2018
NEGATIVO;SEIFYR;24;5;2018
NEGATIVO;RONIA AUSTRAL;24;5;2018
NEGATIVO;HEIMDALL;25;5;2018
NEGATIVO;QUEILEN;25;5;2018
NEGATIVO;PATAGON 7;25;5;2018
NEGATIVO;SEIGRUNN;25;5;2018
NEGATIVO;SEIKAPP;25;5;2018
NEGATIVO;BUCALEMU;26;5;2018
NEGATIVO;RONIA ATLANTIC;26;5;2018
NEGATIVO;RIO DULCE 3;26;5;2018
NEGATIVO;SAGA;26;5;2018
NEGATIVO;RIO DULCE 2;26;5;2018
NEGATIVO;SEINES;26;5;2018
NEGATIVO;RONIA AUSTRAL;26;5;2018
NEGATIVO;PATAGON 7;27;5;2018
NEGATIVO;QUEILEN;27;5;2018
NEGATIVO;SEISTROM;27;5;2018
NEGATIVO;SEIKAPP;28;5;2018
NEGATIVO;SEIGRUNN;28;5;2018
NEGATIVO;PATAGON 7;28;5;2018
NEGATIVO;BUCALEMU;28;5;2018
NEGATIVO;RIO DULCE 2;28;5;2018
NEGATIVO;SEINES;28;5;2018
NEGATIVO;SEIFYR;29;5;2018
NEGATIVO;PATAGON 6;29;5;2018
NEGATIVO;PANIAHUE;29;5;2018
NEGATIVO;HEIMDALL;29;5;2018
NEGATIVO;QUEILEN;29;5;2018
NEGATIVO;ORCA ONA;29;5;2018
NEGATIVO;LOKI;29;5;2018
NEGATIVO;SEIGRUNN;29;5;2018
NEGATIVO;RONIA ATLANTIC;29;5;2018
NEGATIVO;SEINES;29;5;2018
NEGATIVO;RONIA AUSTRAL;29;5;2018
NEGATIVO;RONIA PACIFIC;29;5;2018
NEGATIVO;RIO DULCE 3;29;5;2018
NEGATIVO;ORCA ONA;29;5;2018
NEGATIVO;PATAGON 7;30;5;2018
NEGATIVO;SEIKAPP;30;5;2018
NEGATIVO;BUCALEMU;30;5;2018
NEGATIVO;TYR;30;5;2018
NEGATIVO;SAGA;30;5;2018
NEGATIVO;RIO DULCE 2;30;5;2018
NEGATIVO;SEINES;30;5;2018
NEGATIVO;ORCA ONA;30;5;2018
NEGATIVO;LOKI;30;5;2018
NEGATIVO;SEIGRUNN;30;5;2018
NEGATIVO;QUEILEN;31;5;2018
NEGATIVO;RIO DULCE 3;31;5;2018
NEGATIVO;PATAGON 7;31;5;2018
NEGATIVO;SEINES;31;5;2018
NEGATIVO;SEIFYR;31;5;2018
NEGATIVO;SEIGRUNN;31;5;2018
NEGATIVO;HEIMDALL;1;6;2018
NEGATIVO;BUCALEMU;1;6;2018
NEGATIVO;VALI;1;6;2018
NEGATIVO;LOKI;1;6;2018
NEGATIVO;RIO DULCE 2;1;6;2018
NEGATIVO;Seines;1;6;2018
NEGATIVO;SEIKAPP;1;6;2018
NEGATIVO;SEISTROM;2;6;2018
NEGATIVO;QUEILEN;2;6;2018
NEGATIVO;SEIGRUNN;2;6;2018
NEGATIVO;SEINES;2;6;2018
NEGATIVO;SEISTROM;2;6;2018
NEGATIVO;ORCA ONA;2;6;2018
NEGATIVO;HEIMDALL;3;6;2018
NEGATIVO;TYR;3;6;2018
NEGATIVO;BUCALEMU;3;6;2018
NEGATIVO;PATAGON 8;3;6;2018
NEGATIVO;ORCA YAGAN;3;6;2018
NEGATIVO;RONIA ATLANTIC;3;6;2018
NEGATIVO;SEIFYR;3;6;2018
NEGATIVO;SEIGRUNN;3;6;2018
NEGATIVO;SEINES;3;6;2018
NEGATIVO;SEISTROM;3;6;2018
NEGATIVO;TYR;3;6;2018
NEGATIVO;QUEILEN;4;6;2018
NEGATIVO;SEIKAPP;4;6;2018
NEGATIVO;RIO DULCE 2;4;6;2018
NEGATIVO;SEINES;4;6;2018
NEGATIVO;PATAGON 8;4;6;2018
NEGATIVO;VALI;4;6;2018
NEGATIVO;HEIMDALL;5;6;2018
NEGATIVO;SEIFYR;5;6;2018
NEGATIVO;SEISTROM;5;6;2018
NEGATIVO;SEIGRUNN;5;6;2018
NEGATIVO;QUEILEN;6;6;2018
NEGATIVO;PATAGON 8;6;6;2018
NEGATIVO;RIO DULCE 2;6;6;2018
NEGATIVO;SEISTROM;6;6;2018
NEGATIVO;SEINES;6;6;2018
NEGATIVO;RONIA PACIFIC;6;6;2018
NEGATIVO;SEIKAPP;6;6;2018
NEGATIVO;HEIMDALL;7;6;2018
NEGATIVO;SEIGRUNN;7;6;2018
NEGATIVO;BUCALEMU;7;6;2018
NEGATIVO;SEIFYR;7;6;2018
NEGATIVO;RONIA AUSTRAL;7;6;2018
NEGATIVO;TYR;8;6;2018
NEGATIVO;QUEILEN;8;6;2018
NEGATIVO;RONIA ATLANTIC;8;6;2018
NEGATIVO;RIO DULCE 2;8;6;2018
NEGATIVO;PATAGON 8;8;6;2018
NEGATIVO;SEINES;8;6;2018
NEGATIVO;SEIKAPP;8;6;2018
NEGATIVO;LOKI;9;6;2018
NEGATIVO;SEISTROM;9;6;2018
NEGATIVO;SEIGRUNN;9;6;2018
NEGATIVO;VALI;9;6;2018
NEGATIVO;RONIA PACIFIC;9;6;2018
NEGATIVO;BUCALEMU;9;6;2018
NEGATIVO;SEIFYR;9;6;2018
NEGATIVO;SEINES;9;6;2018
NEGATIVO;HEIMDALL;10;6;2018
NEGATIVO;SEIGRUNN;10;6;2018
NEGATIVO;PATAGON 8;10;6;2018
NEGATIVO;RONIA AUSTRAL;10;6;2018
NEGATIVO;SEISTROM;10;6;2018
NEGATIVO;SEINES;10;6;2018
NEGATIVO;SEIKAPP;10;6;2018
NEGATIVO;BUCALEMU;11;6;2018
NEGATIVO;QUEILEN;11;6;2018
NEGATIVO;RONIA PACIFIC;11;6;2018
NEGATIVO;SEINES;11;6;2018
NEGATIVO;SEIGRUNN;11;6;2018
NEGATIVO;PATAGON 8;11;6;2018
NEGATIVO;SEISTROM;11;6;2018
NEGATIVO;VALI;11;6;2018
NEGATIVO;SEIKAPP;11;6;2018
NEGATIVO;HEIMDALL;12;6;2018
NEGATIVO;RIO DULCE 3;12;6;2018
NEGATIVO;RONIA ATLANTIC;12;6;2018
NEGATIVO;SEIKAPP;12;6;2018
NEGATIVO;SEISTROM;13;6;2018
NEGATIVO;QUEILEN;13;6;2018
NEGATIVO;PATAGON 8;13;6;2018
NEGATIVO;SEIFYR;13;6;2018
NEGATIVO;VALI;13;6;2018
NEGATIVO;HEIMDALL;13;6;2018
NEGATIVO;RONIA PACIFIC;13;6;2018
NEGATIVO;SEISTROM;13;6;2018
NEGATIVO;BUCALEMU;14;6;2018
NEGATIVO;FORSETI;14;6;2018
NEGATIVO;RIO DULCE 3;14;6;2018
NEGATIVO;PATAGON 8;14;6;2018
NEGATIVO;VALI;14;6;2018
NEGATIVO;SEIKAPP;15;6;2018
NEGATIVO;RONIA AUSTRAL;15;6;2018
NEGATIVO;QUEILEN;15;6;2018
NEGATIVO;RONIA PACIFIC;15;6;2018
NEGATIVO;SEIFYR;15;6;2018
NEGATIVO;BUCALEMU;16;6;2018
NEGATIVO;VALI;16;6;2018
NEGATIVO;PATAGON 8;16;6;2018
NEGATIVO;ORCA YAGAN;17;6;2018
NEGATIVO;HEIMDALL;17;6;2018
NEGATIVO;SEIKAPP;17;6;2018
NEGATIVO;VALI;17;6;2018
NEGATIVO;TYR;18;6;2018
NEGATIVO;QUEILEN;18;6;2018
NEGATIVO;PATAGON 8;18;6;2018
NEGATIVO;SEINES;18;6;2018
NEGATIVO;SEIFYR;18;6;2018
NEGATIVO;VALI;18;6;2018
NEGATIVO;PATAGON 7;18;6;2018
NEGATIVO;HEIMDALL;19;6;2018
NEGATIVO;RIO DULCE 3;19;6;2018
NEGATIVO;RONIA PACIFIC;19;6;2018
NEGATIVO;SEINES;19;6;2018
NEGATIVO;PATAGON 8;19;6;2018
NEGATIVO;SEISTROM;19;6;2018
NEGATIVO;SEIKAPP;19;6;2018
NEGATIVO;VALI;20;6;2018
NEGATIVO;QUEILEN;20;6;2018
NEGATIVO;RONIA AUSTRAL;20;6;2018
NEGATIVO;SEIFYR;20;6;2018
NEGATIVO;RONIA ATLANTIC;20;6;2018
NEGATIVO;PATAGON 8;21;6;2018
NEGATIVO;RIO DULCE 3;21;6;2018
NEGATIVO;SEIKAPP;21;6;2018
NEGATIVO;QUEILEN;22;6;2018
NEGATIVO;PATAGON 8;22;6;2018
NEGATIVO;RONIA AUSTRAL;22;6;2018
NEGATIVO;RONIA PACIFIC;22;6;2018
NEGATIVO;SEISTROM;22;6;2018
NEGATIVO;SEIKAPP;22;6;2018
NEGATIVO;RIO DULCE 3;22;6;2018
NEGATIVO;VALI;22;6;2018
NEGATIVO;BUCALEMU;23;6;2018
NEGATIVO;HEIMDALL;23;6;2018
NEGATIVO;TYR;23;6;2018
NEGATIVO;SEIFYR;23;6;2018
NEGATIVO;SEINES;24;6;2018
NEGATIVO;PATAGON 8;24;6;2018
NEGATIVO;RIO DULCE 3;24;6;2018
NEGATIVO;VALI;24;6;2018
NEGATIVO;SEIFYR;24;6;2018
NEGATIVO;ORCA YAGAN;24;6;2018
NEGATIVO;RONIA PACIFIC;25;6;2018
NEGATIVO;QUEILEN;25;6;2018
NEGATIVO;VALI;25;6;2018
NEGATIVO;RIO DULCE 3;25;6;2018
NEGATIVO;SEIKAPP;25;6;2018
NEGATIVO;HEIMDALL;25;6;2018
NEGATIVO;PATAGON 8;26;6;2018
NEGATIVO;SEIFYR;26;6;2018
NEGATIVO;ORCA CHONO;26;6;2018
NEGATIVO;VALI;26;6;2018
NEGATIVO;RIO DULCE 3;27;6;2018
NEGATIVO;QUEILEN;27;6;2018
NEGATIVO;SEINES;27;6;2018
NEGATIVO;FRIGG;27;6;2018
NEGATIVO;PATAGON 8;27;6;2018
NEGATIVO;RONIA AUSTRAL;27;6;2018
NEGATIVO;HEIMDALL;27;6;2018
NEGATIVO;RONIA PACIFIC;27;6;2018
NEGATIVO;SEIKAPP;27;6;2018
NEGATIVO;SEIFYR;28;6;2018
NEGATIVO;RONIA PACIFIC;29;6;2018
NEGATIVO;RONIA AUSTRAL;29;6;2018
NEGATIVO;SEINES;29;6;2018
NEGATIVO;SEIKAPP;29;6;2018
NEGATIVO;RIO DULCE 3;30;6;2018
NEGATIVO;PATAGON 8;30;6;2018
NEGATIVO;SEIGRUNN;30;6;2018
NEGATIVO;QUEILEN;30;6;2018
NEGATIVO;SEINES;1;7;2018
NEGATIVO;SEIFYR;1;7;2018
NEGATIVO;ORCA YAGAN;1;7;2018
NEGATIVO;VALI;1;7;2018
NEGATIVO;HEIMDALL;1;7;2018
NEGATIVO;ORCA CHONO;1;7;2018
NEGATIVO;SEIGRUNN;1;7;2018
NEGATIVO;PATAGON 8;1;7;2018
NEGATIVO;SEISTROM;1;7;2018
NEGATIVO;SEIFYR;2;7;2018
NEGATIVO;SEIKAPP;2;7;2018
NEGATIVO;RONIA AUSTRAL;2;7;2018
NEGATIVO;RONIA PACIFIC;2;7;2018
